CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.7;12;3;7;0;320;13
01:00;0.7;14;2;10;1;290;14
02:00;0.4;5;2;13;0;230;6
03:00;0.4;5;3;20;0;230;5
04:00;0.4;6;3;14;0;240;6
05:00;0.4;5;3;20;1;260;5
06:00;0.4;5;3;9;1;280;5
07:00;0.4;5;3;15;0;260;6
08:00;0.4;7;3;12;0;260;7
09:00;0.4;7;3;9;4;280;12
10:00;0.4;9;3;5;2;;11
11:00;0.4;11;3;7;2;290;14
12:00;0.4;7;2;15;1;250;7
13:00;0.4;5;2;8;1;240;7
14:00;0.4;9;2;7;1;340;11
15:00;0.7;10;3;6;1;460;12
16:00;0.5;7;3;12;1;280;9
17:00;0.4;11;3;26;1;440;13
18:00;0.7;9;3;24;1;370;10
19:00;0.4;11;2;10;1;360;12
20:00;0.4;18;2;8;1;290;20
21:00;0.4;41;2;11;14;560;64
22:00;1.4;20;2;22;7;400;29
23:00;0.9;9;3;10;0;270;9
