CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;7;2;10;7;1;250;10
01:00;7;2;11;6;1;250;9
02:00;14;3;35;24;3;300;19
03:00;11;3;32;22;2;280;15
04:00;10;4;31;21;2;270;13
05:00;10;4;32;22;2;280;13
06:00;16;10;46;27;3;590;20
07:00;22;9;58;34;6;700;31
08:00;28;13;81;48;11;890;45
09:00;18;12;55;34;7;840;29
10:00;14;10;48;32;3;430;20
11:00;12;8;44;28;3;440;17
12:00;10;7;38;26;2;400;14
13:00;12;8;40;26;2;540;15
14:00;12;5;39;26;3;250;16
15:00;14;5;36;23;5;240;21
16:00;13;4;19;12;4;220;20
17:00;13;3;6;3;4;190;19
18:00;19;3;6;3;7;270;30
19:00;17;3;4;3;5;280;25
20:00;16;2;3;3;6;280;24
21:00;14;3;3;3;4;270;21
22:00;13;2;4;3;4;;18
23:00;9;2;6;3;2;260;13
