CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.5;29;3;19;4;240;35
01:00;0.5;27;3;19;2;250;30
02:00;0.5;16;5;19;1;330;17
03:00;0.5;13;3;19;1;290;13
04:00;0.5;10;4;19;1;310;10
05:00;0.5;11;4;19;0;250;11
06:00;0.5;12;;19;2;;17
07:00;0.5;16;2;19;3;260;22
08:00;0.5;16;4;19;5;290;24
09:00;0.5;17;4;19;6;290;25
10:00;0.5;14;4;19;6;310;22
11:00;0.5;14;3;19;5;330;22
12:00;0.5;13;3;19;6;360;23
13:00;0.5;14;4;19;8;320;26
14:00;0.5;16;3;19;6;320;25
15:00;0.5;16;4;19;7;340;27
16:00;0.5;16;3;19;7;;28
17:00;0.5;16;3;19;7;380;27
18:00;0.5;15;3;19;7;380;24
19:00;0.5;15;2;19;5;340;23
20:00;0.5;31;3;19;8;390;43
21:00;0.7;48;4;19;18;500;74
22:00;0.7;26;3;19;7;330;37
23:00;0.5;22;3;19;4;210;29
