CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;6;29;19;97;3;1030;33
01:00;11.2;38;19;;4;1150;45
02:00;14.5;46;22;;8;1380;58
03:00;12.2;37;17;;4;620;42
04:00;9.1;26;11;;2;;28
05:00;5;22;8;;2;;24
06:00;4.7;24;8;;3;400;28
07:00;3.7;21;9;;2;520;23
08:00;2.5;21;13;;4;350;27
09:00;2.5;17;17;;6;450;26
10:00;3.1;17;16;;8;480;29
11:00;;16;19;;7;540;27
12:00;;;;;;;
13:00;;;;;;;
14:00;;;;;;;
15:00;;;;;;;
16:00;;;;;;;
17:00;;;;;;;
18:00;;;;;;;
19:00;;;;;;;
20:00;;;;;;;
21:00;;;;;;;
22:00;;;;;;;
23:00;8.2;29;17;97;3;1050;32
