CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;4.38976;45.1792;5.3447;29.5682;27.0209;4.49682;450.087;498.64;52
01:00;;50.4947;5.39204;39.7015;39.6542;5.65272;852.731;572.73;59.2
02:00;3.90019;44.1754;7.67335;49.1965;26.9341;2.00975;922.708;643.548;47.2
03:00;2.94016;28.0929;5.08506;28.6105;18.3085;1.59824;501.198;669.776;30.5
04:00;2.81154;35.2603;3.62559;33.4349;21.0848;3.14521;595.945;674.67;40
05:00;2.13472;31.6352;1.34946;35.7334;21.9177;10.8195;497.059;642.859;48
06:00;2.13562;29.6977;2.82077;32.6525;20.8589;6.58693;467.863;626.706;39.7
07:00;2.16395;30.9534;4.72112;35.6553;22.2387;6.25717;426.829;589.302;40.6
08:00;3.96477;31.658;5.14942;48.1727;25.2736;7.04555;398.779;582.889;42.3
09:00;5.94886;32.241;8.7408;60.8521;31.3933;9.73076;582.651;549.129;46.9
10:00;3.38915;30.625;17.2483;55.9544;30.861;7.66143;629.902;512.528;42.3
11:00;1.81724;29.2365;23.5981;50.0305;26.2456;7.4678;533.492;516.565;40.6
12:00;1.3439;34.1513;100.938;33.2489;17.7246;8.28389;456.32;499.112;46.8
13:00;0.856847;30.947;40.5518;25.1133;12.5134;5.91667;440.233;492.009;39.9
14:00;0.668702;28.653;34.7494;18.4627;10.3721;3.45073;444.275;489.06;34
15:00;;25.8032;13.2619;24.0888;13.4679;1.92904;497.208;497.858;28.7
16:00;;;;;;;;512.012;
17:00;;;;;;;;500.238;
18:00;;;;;;;;;
19:00;;;;;;;;;
20:00;;;;;;;;;
21:00;;;;;;;;;
22:00;;;;;;;;;
23:00;;;;;;;;;
