CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;28;3;213;183;138;2590;237
01:00;40;7;135;102;53;1640;119
02:00;38;6;108;93;28;1310;80
03:00;39;8;78;70;32;1060;87
04:00;29;10;33;29;18;580;56
05:00;30;12;31;26;17;520;55
06:00;28;11;24;20;18;500;55
07:00;28;6;19;16;28;510;70
08:00;32;4;20;14;38;540;88
09:00;34;5;32;21;37;610;89
10:00;34;4;34;22;34;;85
11:00;39;5;26;15;24;400;75
12:00;42;5;37;23;28;460;83
13:00;43;4;37;24;31;530;89
14:00;35;6;31;20;25;510;73
15:00;44;8;41;23;39;620;102
16:00;54;8;65;39;73;990;164
17:00;57;4;111;73;120;1200;239
18:00;59;3;159;108;186;1740;343
19:00;55;3;191;132;229;2190;403
20:00;51;4;211;163;226;2320;395
21:00;46;3;213;162;262;2500;446
22:00;39;4;254;206;228;3060;388
23:00;34;3;250;202;197;3000;334
