CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;24;7;40;32;3;280;27
01:00;9;5;16;12;1;220;10
02:00;7;4;12;8;1;160;8
03:00;9;2;13;9;1;190;11
04:00;14;4;22;16;2;;17
05:00;14;5;24;17;1;220;16
06:00;24;4;23;16;10;290;38
07:00;34;4;28;22;19;390;63
08:00;45;5;35;27;40;590;105
09:00;49;5;44;33;48;670;122
10:00;45;6;46;34;39;510;104
11:00;43;8;41;31;31;450;90
12:00;32;9;29;21;13;290;52
13:00;35;11;33;24;16;320;58
14:00;40;11;35;26;21;330;72
15:00;46;11;38;28;29;440;90
16:00;42;12;40;31;22;410;75
17:00;36;11;36;27;18;320;63
18:00;38;10;40;30;14;370;59
19:00;28;10;37;29;7;270;39
20:00;25;7;37;30;7;310;35
21:00;24;6;38;31;6;320;34
22:00;24;7;39;32;6;340;33
23:00;23;7;39;32;5;330;31
