CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;2.6;21;8;38;29;2;550;24
01:00;5.8;36;33;107;81;2;900;39
02:00;4;27;23;67;51;2;700;29
03:00;2.4;23;14;45;33;1;540;24
04:00;2.1;23;11;32;23;1;520;24
05:00;1.9;24;11;30;22;1;540;25
06:00;1.8;27;10;31;23;3;550;31
07:00;1.8;26;9;29;22;7;530;36
08:00;1.7;28;7;33;25;9;590;42
09:00;1.7;27;8;39;30;10;590;42
10:00;1.9;25;10;43;33;10;560;40
11:00;2;26;10;44;34;10;590;41
12:00;2;27;9;43;33;11;620;44
13:00;2.1;30;9;46;35;11;660;47
14:00;2.4;32;11;47;36;15;680;53
15:00;3;36;11;48;36;16;710;60
16:00;2.8;37;11;50;37;11;660;54
17:00;3.5;44;9;53;41;14;740;65
18:00;2.9;43;11;39;30;9;630;57
19:00;2.4;44;12;43;32;9;660;57
20:00;2.4;38;11;38;29;6;520;46
21:00;2.1;31;10;33;25;5;480;39
22:00;1.8;26;8;40;31;4;530;32
23:00;2.3;26;10;51;38;4;1020;31
