CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.5;18;9;81;2;420;21
01:00;1.5;13;9;62;0;400;14
02:00;2;20;2;28;1;370;22
03:00;1;20;3;24;0;350;20
04:00;0.5;25;3;71;7;380;36
05:00;1.5;33;3;39;21;480;65
06:00;1;47;4;30;52;740;125
07:00;2.5;33;6;50;6;500;42
08:00;2.6;43;10;39;15;640;66
09:00;8.5;44;11;85;17;690;69
10:00;5;57;19;73;24;720;93
11:00;4.5;51;34;43;15;940;73
12:00;7.5;26;21;72;5;640;33
13:00;3;17;22;56;3;;20
14:00;1;10;15;52;2;340;12
15:00;0;11;12;31;1;360;12
16:00;0.5;10;13;18;2;310;12
17:00;0;18;19;31;1;480;19
18:00;2;37;23;45;1;780;38
19:00;4.5;23;13;49;0;820;23
20:00;1.6;68;43;26;3;1870;71
21:00;36;49;29;68;3;1260;53
22:00;17.4;32;18;132;1;860;33
23:00;5.5;21;10;100;3;460;24
