CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.4;20;2;20;14;3;460;23
01:00;0.4;20;2;22;16;5;480;26
02:00;0.4;13;1;28;20;3;430;17
03:00;0.4;15;2;30;22;3;440;19
04:00;0.4;15;1;30;22;4;460;20
05:00;0.4;13;1;35;28;4;450;18
06:00;0.4;13;2;37;30;5;450;19
07:00;0.4;13;3;35;26;5;440;20
08:00;0.4;15;5;34;27;4;460;21
09:00;0.4;8;4;21;16;2;340;10
10:00;0.4;17;2;22;17;3;390;22
11:00;0.4;13;3;19;14;3;350;16
12:00;0.4;10;2;15;11;2;340;14
13:00;0.4;8;2;11;9;2;320;11
14:00;0.4;4;2;11;9;1;310;5
15:00;0.4;5;1;13;10;1;320;6
16:00;0.4;8;4;18;13;2;380;11
17:00;0.4;5;5;16;12;1;350;7
18:00;0.4;18;3;25;17;4;520;24
19:00;0.4;35;5;20;16;7;500;45
20:00;0.4;17;3;10;8;3;360;20
21:00;0.4;37;2;13;10;7;490;47
22:00;0.4;25;2;16;12;4;450;30
23:00;0.4;22;2;21;14;6;510;30
