CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;2.3;34;3;29;49;;109
01:00;2.1;37;3;29;4;450;43
02:00;4.7;20;4;29;33;640;70
03:00;2.3;19;4;29;26;500;57
04:00;3.1;13;4;29;29;440;57
05:00;3.1;13;3;29;27;450;54
06:00;3.1;11;2;29;50;480;87
07:00;2.1;15;3;29;54;510;97
08:00;1.5;41;3;29;42;670;105
09:00;1.5;52;2;29;40;710;112
10:00;1.5;50;3;29;30;730;95
11:00;1.4;31;6;29;13;600;51
12:00;0.6;28;2;29;8;540;41
13:00;0.6;27;3;29;8;520;38
14:00;0.6;19;2;29;6;430;30
15:00;0.6;23;2;29;8;470;35
16:00;0.6;19;3;29;5;510;27
17:00;0.6;19;3;29;5;410;26
18:00;0.6;27;2;29;6;440;37
19:00;0.8;50;2;29;9;580;63
20:00;2.2;48;6;29;6;760;55
21:00;7.4;80;9;29;33;1100;129
22:00;3.6;70;5;29;32;810;119
23:00;3.1;54;4;29;21;;86
