CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;7.6;48;7;244;139;2160;261
01:00;0.4;22;17;50;1;510;23
02:00;0.4;22;18;67;0;520;22
03:00;0.4;23;19;54;1;680;26
04:00;0.4;24;24;64;1;720;26
05:00;0.4;30;24;75;3;690;34
06:00;0.4;39;23;74;12;840;58
07:00;0.4;43;24;90;18;940;72
08:00;0.4;45;25;83;23;970;81
09:00;0.7;45;30;93;24;840;83
10:00;0.7;39;33;76;20;740;70
11:00;2;34;34;81;17;610;60
12:00;0.7;32;34;;16;550;57
13:00;0.4;34;34;62;15;510;57
14:00;0.4;32;25;73;13;530;52
15:00;0.4;31;17;54;13;540;53
16:00;0.4;23;8;38;8;410;36
17:00;0.4;52;18;46;15;660;75
18:00;0.4;66;17;69;18;830;94
19:00;0.4;83;15;92;41;1080;147
20:00;1.4;83;11;117;51;1260;161
21:00;2.6;84;9;153;144;1950;304
22:00;4.7;74;9;209;163;2060;324
23:00;6.5;61;8;218;169;2420;320
