CZAS;Dwutlenek azotu;Dwutlenek siarki;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;43;5;82;290;167
01:00;39;5;87;200;171
02:00;36;5;77;890;153
03:00;30;5;80;810;151
04:00;25;5;100;1010;176
05:00;25;5;71;640;133
06:00;23;4;71;520;131
07:00;24;4;99;460;175
08:00;28;4;138;810;239
09:00;41;6;180;960;317
10:00;;;;1160;
11:00;;;;1440;
12:00;;;;1740;
13:00;;;;840;
14:00;;;;290;
15:00;;;;350;
16:00;;;;920;
17:00;;;;870;
18:00;;;;1030;
19:00;;;;1850;
20:00;;;;;
21:00;;;;610;
22:00;;;;400;
23:00;;;;330;
