CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.8;7;6;8;0;300;8
01:00;0.8;5;6;7;0;230;6
02:00;0.8;4;5;20;0;250;5
03:00;0.8;3;3;16;1;210;5
04:00;0.8;6;6;9;0;250;7
05:00;0.8;9;5;6;0;260;10
06:00;0.8;14;4;7;1;240;17
07:00;0.8;18;8;6;3;320;24
08:00;0.8;24;8;8;3;330;29
09:00;0.8;26;7;9;2;370;30
10:00;0.8;33;14;8;2;500;36
11:00;0.8;32;11;10;7;;42
12:00;0.8;15;7;10;5;370;23
13:00;0.8;21;16;13;7;410;32
14:00;0.8;16;10;13;6;380;27
15:00;0.8;12;5;11;4;300;20
16:00;0.8;12;3;8;4;340;19
17:00;0.8;12;4;6;3;350;17
18:00;0.8;12;4;6;4;280;19
19:00;0.8;12;3;8;3;310;16
20:00;0.8;15;5;7;3;360;21
21:00;0.8;11;3;23;2;260;16
22:00;0.8;10;4;12;3;280;15
23:00;0.8;10;5;8;2;270;13
