CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;14;2;30;12;1;250;16
01:00;15;2;30;14;1;250;17
02:00;31;3;55;35;3;1030;35
03:00;21;2;35;22;2;670;24
04:00;24;1;28;17;7;520;35
05:00;23;1;24;14;10;390;39
06:00;21;2;35;22;13;290;41
07:00;29;3;44;22;54;450;111
08:00;46;21;185;63;36;1530;101
09:00;49;30;124;36;28;1180;90
10:00;32;19;73;19;9;660;46
11:00;11;7;21;5;2;250;14
12:00;8;3;15;5;1;220;9
13:00;8;2;20;5;1;200;9
14:00;8;2;22;5;1;190;9
15:00;8;2;22;5;1;190;9
16:00;8;1;16;5;1;180;10
17:00;9;1;15;5;1;190;10
18:00;9;1;29;5;1;190;10
19:00;10;1;33;10;1;200;11
20:00;16;2;61;37;2;290;19
21:00;22;2;45;20;1;280;24
22:00;14;2;29;11;1;250;16
23:00;19;3;33;13;1;260;20
