CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;2.3;17;4;44;31;96;1190;163
01:00;2.3;15;3;40;29;50;950;90
02:00;4.2;22;2;46;33;15;790;45
03:00;2.4;17;1;45;33;21;820;48
04:00;2.3;18;2;49;36;18;790;45
05:00;2.3;16;3;50;38;15;780;38
06:00;2.3;15;3;48;37;21;790;47
07:00;2.5;15;3;47;36;32;860;64
08:00;2.7;17;2;41;33;22;780;50
09:00;2.7;18;1;43;32;25;760;56
10:00;2.5;17;3;33;24;18;690;45
11:00;2.3;20;10;33;24;12;560;39
12:00;1.7;20;11;25;16;11;430;36
13:00;1.9;20;19;20;13;8;340;32
14:00;1.7;30;40;23;15;13;410;50
15:00;1.6;23;25;24;16;7;510;33
16:00;1.4;24;16;19;12;8;400;36
17:00;1.3;30;9;14;9;9;370;43
18:00;1.2;33;5;19;11;8;430;45
19:00;1.2;19;2;28;17;17;540;44
20:00;1.2;36;4;57;37;71;920;143
21:00;1.3;31;3;51;33;119;1310;213
22:00;1.7;28;5;51;33;126;1490;220
23:00;2;21;4;55;36;125;1370;211
