CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;35;12;35;28;9;480;48
01:00;38;26;86;72;5;430;46
02:00;33;24;72;59;5;320;41
03:00;33;15;73;60;6;250;42
04:00;32;13;71;57;4;230;38
05:00;34;22;51;41;6;210;41
06:00;31;16;29;22;7;210;42
07:00;23;7;11;7;9;200;36
08:00;32;7;16;12;15;170;55
09:00;40;7;24;17;20;230;70
10:00;38;12;31;23;21;200;69
11:00;36;13;37;28;20;230;66
12:00;42;9;44;35;25;190;79
13:00;35;10;41;32;18;200;62
14:00;45;13;44;34;31;270;93
15:00;48;14;39;31;42;310;112
16:00;56;15;46;36;66;540;156
17:00;60;10;59;45;89;730;196
18:00;62;9;94;75;115;1080;237
19:00;52;8;76;61;52;;132
20:00;52;8;77;63;59;530;142
21:00;50;8;102;82;72;790;160
22:00;49;11;76;63;55;690;133
23:00;46;14;68;56;46;590;117
