CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;3.2;39;4;44;13;1060;60
01:00;5.6;30;3;44;5;790;36
02:00;0.6;42;3;44;3;750;46
03:00;0.6;48;4;44;14;800;69
04:00;0.7;40;4;44;13;;59
05:00;1.4;44;4;44;19;720;72
06:00;0.6;44;4;44;21;650;76
07:00;0.6;42;4;44;32;820;90
08:00;1.9;39;4;44;45;1410;105
09:00;2.1;22;4;44;13;740;41
10:00;1.1;19;3;44;12;800;36
11:00;1;8;4;44;3;450;13
12:00;0.6;4;5;44;1;420;5
13:00;0.6;5;2;44;1;460;7
14:00;0.6;5;2;44;1;420;6
15:00;0.6;4;3;44;1;430;5
16:00;0.6;7;2;44;1;590;9
17:00;0.6;6;2;44;1;450;7
18:00;0.7;17;;44;2;850;20
19:00;1.5;9;2;44;1;520;10
20:00;2.1;18;6;44;2;1040;21
21:00;11.1;17;11;44;1;790;18
22:00;2.2;14;4;44;1;560;14
23:00;1.5;26;4;44;1;600;27
