CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;10.9;65;16;139;34;1360;116
01:00;6.6;65;17;102;8;1140;77
02:00;5.4;58;16;87;21;990;89
03:00;4.2;26;13;49;3;420;31
04:00;1.4;14;14;19;2;330;18
05:00;1;43;20;16;17;660;69
06:00;1.6;54;21;30;28;790;96
07:00;2;51;23;25;22;840;84
08:00;1.9;48;20;34;21;;80
09:00;1;30;19;28;13;710;50
10:00;0.9;29;17;22;12;610;48
11:00;0.5;17;11;24;6;480;26
12:00;0.1;30;16;18;11;620;46
13:00;1;37;17;20;10;580;51
14:00;1;32;15;19;13;610;51
15:00;1;27;10;19;11;590;44
16:00;1;26;12;13;11;570;42
17:00;1;30;11;23;9;550;44
18:00;1;38;12;17;11;590;55
19:00;1;73;15;31;31;890;120
20:00;2.3;73;13;63;58;1090;161
21:00;4.8;81;15;100;115;1660;258
22:00;7.6;80;15;145;149;1670;308
23:00;9.2;80;17;145;123;1810;267
