CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.7;27;2;37;60;690;119
01:00;1.9;20;2;40;41;720;82
02:00;1.7;31;1;57;7;;42
03:00;1;23;1;53;10;530;38
04:00;1;15;1;39;12;680;32
05:00;1.5;16;2;56;24;550;51
06:00;1;16;2;57;80;810;138
07:00;1.7;21;3;70;136;1380;228
08:00;3.1;22;3;82;107;1170;185
09:00;2.8;31;1;77;58;700;118
10:00;2.1;41;2;78;57;960;127
11:00;3.8;44;16;89;37;700;99
12:00;1.9;20;31;47;8;310;31
13:00;0.4;16;8;37;6;320;25
14:00;0.4;19;8;19;7;370;30
15:00;0.4;32;26;25;13;400;51
16:00;0.4;37;13;24;12;540;56
17:00;0.9;43;6;38;13;580;63
18:00;1;49;6;32;24;680;86
19:00;1.3;45;4;53;47;870;116
20:00;2.9;41;3;83;21;900;72
21:00;3.4;37;2;65;36;850;92
22:00;2.8;35;2;45;65;940;134
23:00;2.8;31;2;44;61;580;124
