CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;55;3;98;75;27;720;96
01:00;48;3;38;25;15;580;70
02:00;40;4;50;29;7;680;49
03:00;32;3;38;23;6;670;41
04:00;29;4;36;22;8;550;41
05:00;25;3;32;22;3;520;30
06:00;32;3;39;25;23;650;66
07:00;37;4;52;34;29;640;81
08:00;31;3;35;20;11;510;47
09:00;37;4;38;17;14;530;58
10:00;38;5;35;14;15;490;60
11:00;49;6;35;10;23;540;83
12:00;29;5;12;5;11;380;46
13:00;37;8;6;5;14;390;58
14:00;27;5;5;5;9;350;40
15:00;29;4;8;5;10;370;44
16:00;25;4;6;5;7;330;35
17:00;22;3;6;5;6;280;32
18:00;21;3;6;5;6;270;30
19:00;23;3;5;5;3;240;27
20:00;31;3;8;5;3;270;36
21:00;35;3;28;13;3;410;39
22:00;24;3;51;33;2;480;27
23:00;51;2;110;83;14;770;73
