CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;6.2;58;4;88;54;12;640;75
01:00;3.4;44;3;79;49;2;450;45
02:00;3.1;38;10;73;51;5;;46
03:00;2.7;33;9;60;40;5;;40
04:00;3.2;;;94;64;;;
05:00;3.9;32;8;76;48;2;510;34
06:00;3.6;42;8;101;62;4;690;47
07:00;7.9;55;20;138;73;6;1070;63
08:00;5.3;52;10;89;46;5;440;59
09:00;3;52;11;114;53;11;550;67
10:00;4.5;44;15;145;65;14;730;65
11:00;8.6;40;21;203;74;16;950;62
12:00;8.4;20;8;63;30;5;;28
13:00;1.2;23;8;65;34;3;380;26
14:00;2.2;25;10;84;42;3;390;29
15:00;1.8;16;7;50;25;3;320;19
16:00;0.6;14;4;40;17;2;260;16
17:00;0.8;21;4;52;18;5;260;27
18:00;0.9;30;2;43;14;11;340;47
19:00;0.7;40;2;45;15;12;410;58
20:00;0.9;45;2;59;23;7;350;54
21:00;1.2;77;4;125;51;48;690;149
22:00;5.7;106;6;198;103;152;1790;338
23:00;8.2;64;4;138;90;32;900;111
