CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;20;15;81;61;2;460;23
01:00;17;7;104;77;2;740;20
02:00;15;7;96;67;2;600;18
03:00;14;6;104;74;1;580;17
04:00;15;6;111;76;2;590;17
05:00;20;7;122;81;4;710;25
06:00;20;7;106;78;4;720;26
07:00;21;6;93;71;12;720;39
08:00;23;8;88;67;27;790;64
09:00;21;7;82;62;13;720;41
10:00;18;7;80;59;10;580;34
11:00;18;7;74;56;9;540;31
12:00;;;65;50;;;
13:00;25;10;65;49;10;;39
14:00;22;9;63;49;8;500;33
15:00;19;7;61;46;6;450;28
16:00;19;7;72;54;4;490;26
17:00;24;8;77;58;6;520;33
18:00;27;12;76;57;6;540;36
19:00;31;18;69;52;6;530;39
20:00;30;24;66;48;5;490;37
21:00;25;16;81;61;5;550;31
22:00;24;16;88;66;4;520;30
23:00;22;15;85;65;3;520;26
