CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla;Tlenki azotu
00:00;0.415255;10.8106;2.59515;13.4252;10.6026;0.634584;287.783;281.996;11.7
01:00;0.655894;5.61466;2.63658;11.7918;9.53152;0.349853;259.519;283.366;6.1
02:00;0.322896;4.53647;2.52636;12.354;10.0748;0.505035;241.679;282.427;5.3
03:00;0.3;4.44347;2.462;10.5755;8.77155;0.458619;229.676;275.703;5.2
04:00;0.3;4.04334;2.56852;9.44996;7.80731;0.249746;230.857;266.792;4.3
05:00;0.3;8.64889;2.35179;10.0778;8.2451;0.859044;237.527;258.035;10
06:00;0.36637;21.5547;2.22233;10.2216;8.16413;2.42819;290.57;260.275;25.2
07:00;0.34797;26.2671;2.07143;9.27369;7.23105;2.12371;271.444;256.132;29.5
08:00;0.3;19.3234;1.00401;9.35165;7.32442;2.4559;270.386;253.957;23.1
09:00;0.3;8.48469;2.64028;7.88893;6.3796;1.6353;220.029;249.021;10.9
10:00;0.933717;5.27191;2.48937;9.12436;6.53475;0.864933;207.661;244.769;6.7
11:00;0.340935;3.8903;2.592;8.95045;6.3718;0.822252;199.559;241.004;5.1
12:00;0.3;3.80953;2.14096;10.1536;6.63844;0.817131;196.606;236.723;5
13:00;0.3;3.27973;2.40727;10.2647;6.70614;0.709058;193.791;231.256;4.4
14:00;0.3;5.0111;2.45366;11.9175;7.20084;0.724927;200.053;219.941;6.1
15:00;0.563535;7.24177;2.72683;14.5882;8.99362;0.872207;246.381;216.808;8.6
16:00;1.51373;6.97289;2.91619;19.7011;12.3828;0.921394;267.393;216.434;8.4
17:00;0.442855;6.80762;4.27876;19.2617;11.1805;0.906846;265.83;222.159;8.2
18:00;0.634789;10.1633;5.07111;20.4805;10.4609;1.02947;283.79;231.675;11.7
19:00;1.11967;14.6855;3.67451;26.4153;13.9978;0.851424;292.133;243.247;16.1
20:00;1.65561;16.7228;4.30994;25.9901;13.9945;0.776604;401.025;268.8;17.9
21:00;2.53338;17.3254;4.77448;28.3724;14.9406;0.714254;448.311;300.615;18.4
22:00;2.28463;25.8462;4.53407;32.0412;21.2263;1.34641;407.992;326.607;27.8
23:00;4.90874;11.9435;5.00084;24.1429;13.7829;0.608605;631.261;374.717;12.8
00:00;0.745908;10.5321;6.58088;24.6345;14.1903;0.651211;597.317;415.957;11.6
01:00;1.96335;15.4342;5.95656;27.3818;16.9911;0.711136;497.758;444.948;16.5
