CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;1.02551;24.9;5.18508;20.5551;15.7643;2.25083;250.336;203.293;28.3
01:00;1.61998;21.7;5.06759;19.1502;15.7389;1.57191;240.378;216.736;24.1
02:00;0.742841;6.7;5.07942;13.4177;9.22861;0.660771;158.22;172.632;7.7
03:00;1.98392;5.8;4.70628;12.019;7.80403;0.478017;145.372;174.118;6.5
04:00;0.345715;6.1;5.00183;11.388;7.42264;0.567385;178.323;178.803;6.9
05:00;0.623424;8.1;5.15552;11.5811;7.40917;0.634238;170.478;180.735;9.1
06:00;0.745187;11.5;4.76613;11.6489;7.34194;0.938021;162.323;173.043;12.9
07:00;0.690168;14.5;4.83706;12.1325;7.11889;1.50887;179.206;167.782;16.9
08:00;0.399201;13.6;4.95528;12.7637;6.74097;2.18052;179.371;166.725;17
09:00;0.3;11.4;5.10158;13.1007;6.59847;2.96197;167.245;167.567;15.9
10:00;0.3;8.7;4.48313;14.9035;6.91236;2.27924;142.557;165.609;12.2
11:00;0.3247;6.9;4.05014;12.33;6.03514;1.37101;109.316;161.102;9
12:00;1.13122;10.1;4.81416;13.9305;6.25542;3.02571;125.357;154.482;14.7
13:00;0.6494;9.2;4.58953;12.7121;5.64319;2.88611;132.703;149.76;13.7
14:00;0.57508;8.4;5.13927;13.2217;5.82222;1.76069;135.049;146.351;11.1
15:00;0.635871;9.4;5.30847;30.7006;8.95514;2.2588;151.123;142.84;12.9
16:00;1.09415;4.9;5.46733;12.422;5.22444;0.986169;125.069;136.052;6.4
17:00;0.831683;5.7;5.32251;12.0603;5.22236;0.730188;132.839;131.752;6.8
18:00;0.3;5.7;5.07794;11.6104;5.73528;0.830641;136.392;130.981;7
19:00;0.3;12.4;3.94966;14.2583;6.73764;1.38071;152.104;136.33;14.5
20:00;0.310449;14.4;5.25084;16.9528;8.12486;1.17218;176.983;142.783;16.2
21:00;1.16856;24.1;4.84371;20.3149;10.4718;1.35265;233.023;155.323;26.2
22:00;0.600875;22.5;5.02548;16.5576;10.7087;1.34434;277.875;173.176;24.6
23:00;0.647055;25.6;4.89322;18.4179;13.2008;1.37586;266.795;187.635;27.7
