CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.9;31;15;20;1;420;33
01:00;0.9;34;16;36;0;470;35
02:00;14.5;28;6;119;5;310;35
03:00;7.6;48;7;144;13;1300;67
04:00;50.9;52;8;237;11;1840;67
05:00;48.1;37;8;223;9;930;52
06:00;15.2;40;8;108;5;910;47
07:00;10.9;28;7;127;5;520;36
08:00;5.3;27;7;66;7;240;37
09:00;1.4;13;6;77;2;470;17
10:00;1.2;7;6;41;1;180;9
11:00;0.4;7;6;32;2;180;10
12:00;0.4;15;7;38;4;280;22
13:00;0.4;23;9;25;8;;36
14:00;0.4;26;16;19;8;440;38
15:00;0.4;;16;21;;340;
16:00;0.5;26;13;68;5;;34
17:00;2.9;21;12;64;4;470;28
18:00;1.4;28;8;44;7;500;40
19:00;0.8;24;8;28;6;440;34
20:00;0.6;26;8;34;4;490;33
21:00;0.9;31;11;29;3;490;37
22:00;0.9;38;17;24;2;510;43
23:00;0.9;38;19;24;2;490;43
