CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;2.2;14;6;65;48;1;400;16
01:00;1.1;15;12;28;23;1;;17
02:00;1.6;16;11;31;25;1;;18
03:00;1.8;17;10;32;25;2;;19
04:00;1.9;15;9;31;24;1;;16
05:00;1.6;17;8;31;25;1;;19
06:00;1.5;16;9;30;24;1;;18
07:00;1;19;10;29;22;3;;22
08:00;1;22;10;29;22;4;;27
09:00;1.5;16;11;29;22;4;;21
10:00;1.6;12;9;33;25;4;;18
11:00;2;;9;33;25;;;
12:00;2;;8;34;25;;230;
13:00;1.9;;9;30;23;;220;
14:00;1.6;;8;30;22;;220;
15:00;1.8;;10;31;23;;240;
16:00;1.9;;9;36;27;;240;
17:00;2.2;;8;43;31;;240;
18:00;2.2;;5;44;33;;230;
19:00;2.2;;8;59;41;;;
20:00;2.8;;7;59;43;;520;
21:00;3;;7;57;42;;430;
22:00;2.6;;6;61;45;;410;
23:00;2.3;16;6;60;44;1;400;18
