CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;17;6;169;102;75;1230;131
01:00;28;9;94;69;30;870;74
02:00;25;8;95;69;37;880;82
03:00;25;8;80;59;32;780;73
04:00;19;7;76;57;37;;75
05:00;18;7;64;48;42;840;82
06:00;24;7;54;40;70;1090;130
07:00;43;8;37;26;75;840;158
08:00;46;6;26;15;28;410;88
09:00;44;5;24;15;22;350;77
10:00;46;6;38;25;51;550;124
11:00;48;6;25;16;55;720;132
12:00;46;6;42;29;51;760;123
13:00;44;7;49;35;42;700;107
14:00;36;9;43;32;29;640;79
15:00;45;8;48;36;45;800;115
16:00;44;7;35;25;42;700;108
17:00;46;8;36;26;44;820;113
18:00;45;8;47;34;45;860;114
19:00;42;8;56;41;50;860;118
20:00;40;9;66;49;47;960;111
21:00;38;11;72;54;48;960;111
22:00;35;9;90;67;71;1230;143
23:00;33;7;113;77;139;1550;245
