CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;39;2;36;25;4;560;45
01:00;31;3;42;29;4;730;37
02:00;8;2;20;14;1;150;10
03:00;8;2;23;16;1;140;10
04:00;9;2;22;16;1;140;11
05:00;11;2;22;16;2;180;14
06:00;20;2;26;18;7;290;31
07:00;30;2;28;18;17;350;56
08:00;29;2;25;15;13;400;48
09:00;28;2;22;14;15;350;51
10:00;33;3;23;14;20;380;64
11:00;36;2;27;16;28;440;79
12:00;31;4;29;18;20;370;62
13:00;25;8;30;19;14;300;45
14:00;26;5;30;19;11;300;41
15:00;24;7;30;19;7;280;34
16:00;19;8;31;18;4;280;25
17:00;19;11;30;19;3;340;24
18:00;14;4;25;16;2;260;17
19:00;14;3;27;16;1;250;15
20:00;16;3;24;15;1;250;18
21:00;19;2;23;15;1;260;20
22:00;14;3;22;14;1;250;16
23:00;17;2;23;15;2;280;20
