CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;1.95102;21.0881;7.35677;59.6526;50.0201;3.24603;505.662;618.421;26.0702
01:00;1.98612;11.1692;4.65835;39.4089;30.688;0.994788;423.676;1053.7;12.695
02:00;1.80765;8.01685;4.34728;33.5356;27.5131;0.697537;366.788;999.303;9.09489
03:00;1.53927;8.79484;4.99307;20.5083;17.2498;0.740901;377.299;946.855;9.93255
04:00;1.41345;8.2078;4.37462;10.1221;8.63667;1.03444;378.169;834.007;9.77968
05:00;1.28277;8.49705;4.94726;8.0785;6.93994;1.01369;366.923;508.733;10.0519
06:00;1.15641;10.8191;4.41821;6.87105;5.92397;2.16304;358.046;439.407;14.147
07:00;1.06353;13.8731;4.42117;6.4836;5.57553;3.74305;356.738;387.901;19.619
08:00;1.01358;20.1737;2.88576;8.32518;7.05175;9.9412;415.298;380.367;35.4157
09:00;0.9747;19.4372;4.23349;9.48161;7.53961;12.4527;405.793;378.132;38.5328
10:00;0.96363;17.4238;4.61919;10.1725;8.17661;10.9326;415.092;384.17;34.1798
11:00;0.95256;16.7021;4.78174;9.62329;7.65589;10.6802;405.081;387.643;33.0721
12:00;1.05435;22.1411;4.21576;9.32262;7.91392;26.9433;505.06;403.504;63.4478
13:00;1.15076;29.934;4.26231;10.615;8.95711;38.9568;535.797;424.613;89.6669
14:00;1.36431;32.1132;4.53743;19.3347;16.115;46.3158;616.536;456.924;103.137
15:00;1.47339;35.9454;4.71524;35.9847;30.1936;57.5787;787.92;510.822;124.228
16:00;1.78227;37.8372;5.17114;35.5262;29.9554;45.7858;740.707;551.498;108.039
17:00;1.84113;39.0364;5.20734;36.14;30.1483;46.271;761.42;595.952;109.985
18:00;2.00664;45.8819;6.18563;36.8145;31.0089;34.1471;714.881;633.425;98.2345
19:00;1.96209;45.8865;5.96027;42.864;36.2814;25.5758;671.633;666.744;85.0944
20:00;1.97181;39.0943;5.64477;40.1159;33.9362;13.4348;571.863;675.095;59.7004
21:00;1.95642;36.7683;6.32676;49.6735;42.134;9.76515;577.798;680.345;51.7518
22:00;2.03148;33.237;6.46419;59.7178;50.7743;10.2385;584.04;676.283;48.9422
23:00;1.89108;27.5637;7.09521;62.6213;53.0103;7.53132;560.073;647.802;39.1164
