CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.2;21;10;23;16;1;350;22
01:00;2.7;26;7;65;46;1;460;26
02:00;3.2;27;5;80;48;1;440;28
03:00;2.3;18;5;65;42;0;380;18
04:00;1.7;19;6;46;34;0;350;19
05:00;1.5;23;3;55;39;2;370;25
06:00;2.6;34;2;99;61;29;960;78
07:00;15.6;47;5;88;54;89;1310;183
08:00;9.2;57;10;151;80;202;2070;365
09:00;12.1;55;17;201;72;56;1310;140
10:00;15;52;21;119;43;26;770;91
11:00;8.2;53;55;51;19;26;520;91
12:00;1.9;24;19;42;13;10;;39
13:00;1.1;21;12;43;14;7;400;33
14:00;1.1;18;6;35;8;6;350;28
15:00;0.8;33;8;33;11;11;510;50
16:00;1.1;33;8;46;14;10;500;48
17:00;1.1;42;9;50;18;14;530;62
18:00;1.1;39;11;49;20;9;520;53
19:00;1.6;47;9;43;21;9;540;59
20:00;1.1;54;10;47;30;7;630;65
21:00;2.5;58;10;89;58;14;740;79
22:00;3.7;32;9;63;46;4;580;38
23:00;2.9;21;6;28;20;3;390;26
