CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;34.6;60;30;411;350;150;4520;290
01:00;21;48;20;416;272;46;2530;118
02:00;21.5;44;18;304;262;55;2690;127
03:00;23.7;46;29;345;280;71;2960;153
04:00;23.1;42;22;314;271;67;2940;144
05:00;22.1;38;16;268;235;72;2890;147
06:00;19.8;43;13;260;219;40;2360;105
07:00;18;44;11;243;209;48;2350;117
08:00;18.4;49;16;230;202;61;;141
09:00;31.2;48;11;241;211;75;2570;161
10:00;52.9;44;9;220;193;51;2320;121
11:00;33.6;52;11;261;229;67;2500;155
12:00;62.6;81;15;298;258;121;3450;266
13:00;76;87;18;333;278;68;3190;192
14:00;53.8;65;18;262;213;20;2090;95
15:00;17.8;68;15;240;196;17;1860;94
16:00;15.5;77;13;247;209;55;2480;162
17:00;21;83;11;262;215;170;3140;343
18:00;24.9;81;11;260;213;224;3280;422
19:00;30.1;76;13;330;270;248;4040;455
20:00;34.4;76;15;367;305;301;4690;535
21:00;34.8;68;14;401;332;252;4870;452
22:00;38.7;54;17;429;354;203;4580;364
23:00;37.8;57;20;401;337;157;4420;298
