CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.5;16;2;17;2;340;20
01:00;0.4;10;3;17;1;250;12
02:00;0.5;5;3;20;1;280;7
03:00;0.4;6;3;20;1;260;9
04:00;0.4;6;2;20;2;250;8
05:00;0.4;3;3;11;1;;5
06:00;0.4;11;2;10;4;370;17
07:00;0.4;6;3;10;3;340;12
08:00;0.4;11;5;9;5;440;19
09:00;0.4;11;5;9;6;370;21
10:00;0.4;8;5;9;6;360;18
11:00;0.4;9;4;8;7;350;21
12:00;0.4;10;8;8;7;290;21
13:00;0.4;10;6;8;9;320;23
14:00;0.4;11;4;10;7;310;21
15:00;0.4;10;5;10;6;320;20
16:00;0.7;14;4;10;6;410;24
17:00;1;15;4;14;8;400;27
18:00;0.8;20;3;14;10;460;36
19:00;1;18;3;14;8;420;29
20:00;1;23;2;12;9;490;37
21:00;1;20;3;12;8;470;32
22:00;1;19;1;12;7;370;30
23:00;1;19;1;17;5;310;27
