CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.5;35;4;16;10;2;450;38
01:00;1.3;19;4;20;13;0;470;20
02:00;0.5;8;3;28;20;1;330;10
03:00;0.5;8;3;24;17;0;320;9
04:00;0.5;8;4;23;16;0;270;8
05:00;0.5;6;3;25;17;0;290;6
06:00;0.5;6;3;31;21;0;310;6
07:00;0.5;8;4;30;22;1;530;9
08:00;0.5;16;3;42;31;3;560;21
09:00;0.5;9;3;31;21;2;350;12
10:00;0.5;8;3;32;20;2;440;11
11:00;0.5;9;3;35;20;2;490;12
12:00;0.5;8;3;27;14;1;480;10
13:00;0.5;10;4;31;16;1;460;11
14:00;0.5;6;3;31;17;1;;8
15:00;0.5;7;3;33;20;1;560;9
16:00;0.5;8;3;37;20;1;800;10
17:00;0.9;15;5;42;23;2;630;18
18:00;0.5;15;3;38;22;2;770;18
19:00;0.5;10;1;38;25;1;730;11
20:00;0.5;5;4;28;18;0;390;6
21:00;0.5;11;3;25;17;0;650;11
22:00;0.5;7;4;14;9;0;370;7
23:00;0.5;23;4;15;10;1;500;25
