CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.5;22;26;7;2;290;24
01:00;1.1;22;9;24;1;400;23
02:00;1.1;20;9;28;2;430;22
03:00;1.1;21;11;44;1;450;22
04:00;1.1;21;10;19;2;450;23
05:00;1.1;20;11;38;4;490;25
06:00;1.1;27;8;31;8;500;39
07:00;1.1;36;8;20;22;590;69
08:00;1.1;30;7;38;15;590;52
09:00;1.1;20;8;40;5;430;27
10:00;1.1;15;6;25;5;360;21
11:00;1.1;20;8;18;9;450;33
12:00;1.1;29;55;19;13;510;48
13:00;1.1;26;12;21;9;510;40
14:00;1.1;23;8;13;5;420;30
15:00;1.3;37;10;22;9;620;48
16:00;3;50;13;29;19;870;79
17:00;3.4;36;17;48;7;620;46
18:00;2.8;32;23;44;10;520;46
19:00;2.2;21;30;25;6;300;29
20:00;0.8;24;33;19;4;280;28
21:00;0.9;16;17;26;4;290;21
22:00;0.8;12;4;11;5;270;19
23:00;0.5;13;9;7;3;270;17
