CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;4.7;20;16;59;45;0;2450;20
01:00;12.4;44;19;130;97;2;1180;46
02:00;10;60;13;163;125;7;1500;70
03:00;13.1;60;15;183;142;6;1690;69
04:00;13.1;59;16;205;158;11;1970;76
05:00;15.2;50;16;167;129;4;1640;55
06:00;10.9;57;13;149;114;19;1630;86
07:00;11.3;65;14;157;122;35;1850;118
08:00;10.2;49;15;98;74;14;1210;70
09:00;5.5;42;25;171;91;5;960;50
10:00;12.3;67;36;236;99;51;1250;144
11:00;17.6;34;44;106;54;9;980;48
12:00;14.8;36;41;110;54;10;990;51
13:00;7.5;22;31;54;33;4;480;28
14:00;7.9;28;34;52;30;6;;36
15:00;3.2;15;20;37;26;1;250;16
16:00;2.8;18;15;44;32;1;240;18
17:00;3.3;22;12;52;36;0;430;23
18:00;4;27;15;77;46;0;570;27
19:00;7.9;40;21;101;56;1;710;41
20:00;8.1;41;23;94;57;1;790;41
21:00;7.6;29;21;71;45;0;;29
22:00;4.9;26;21;66;44;0;;27
23:00;5.3;22;17;67;49;0;2980;22
