CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;2.92464;33.7884;10.8148;65.6895;54.9776;6.28661;774.586;903.46;43.4
01:00;14.8251;51.4227;25.8127;175.738;145.615;15.4335;1710.7;2564.73;74.9
02:00;13.7043;50.254;18.8746;189.899;156.41;19.6281;1868.12;2484.68;80.3
03:00;12.8926;52.7701;19.3704;199.885;165.194;16.5851;1983.4;2414.6;78.2
04:00;11.572;45.7133;18.1896;143.656;119.884;15.6568;1577.84;2243.16;69.7
05:00;8.8877;25.5439;12.4211;70.6699;59.6226;3.89237;829.914;1964.93;31.5
06:00;7.02599;26.3277;14.0179;79.3605;66.802;6.46847;938.178;1637.94;36.2
07:00;5.71396;30.3917;14.6075;69.832;57.8638;6.95029;895.215;1409.59;41.1
08:00;4.62953;30.6245;12.8098;48.2284;40.5882;9.29154;718.177;1315.19;44.8
09:00;3.73912;26.2883;15.5082;45.7149;37.3651;9.75674;704.035;1189.36;41.3
10:00;3.15463;26.4095;17.4788;43.7379;35.4131;16.565;750.529;1049.66;51.8
11:00;2.87566;26.6539;15.1942;42.9815;35.2621;17.9745;836.415;906.288;54.2
12:00;2.73958;29.4267;15.8799;45.6776;37.8991;22.5537;841.198;814.208;63.9
13:00;2.70913;32.7394;18.7608;54.6173;44.8043;27.9217;841.253;815.625;75.3
14:00;2.87161;37.0777;20.3989;62.8609;52.0246;29.1317;905.978;811.6;81.6
15:00;3.00915;39.9535;20.2068;70.5352;58.0063;28.1015;967.096;820.585;82.9
16:00;3.20301;42.4888;15.4979;74.4666;61.7688;26.1004;937.132;847.955;82.4
17:00;3.28444;46.4115;14.6385;79.1783;65.0564;32.1774;1001.73;885.166;95.6
18:00;3.3831;46.817;11.4827;89.9894;74.8272;31.2249;1049.12;922.49;94.5
19:00;3.69047;44.2036;11.2855;87.7783;73.6666;20.6299;1023.82;945.916;75.7
20:00;3.61622;39.742;10.2495;87.0753;73.0527;14.4777;926.279;956.551;61.9
21:00;3.47738;36.271;10.2614;80.203;67.2779;11.1738;851.719;957.859;53.4
22:00;3.32332;39.352;10.5658;72.6263;60.5428;17.2391;825.296;947.774;65.7
23:00;3.30059;37.7956;9.61039;71.0835;59.0914;11.7914;775.129;923.778;55.8
