CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;7.6;14;3;139;59;1300;104
01:00;6.2;14;2;123;50;1130;91
02:00;5.8;14;3;65;83;;141
03:00;4.3;15;3;47;42;590;79
04:00;2.3;11;3;27;46;610;80
05:00;2.6;12;2;30;38;550;71
06:00;2.1;14;3;21;47;590;86
07:00;2.1;18;2;32;45;590;88
08:00;2.1;17;3;37;26;820;56
09:00;3.1;25;3;73;56;870;110
10:00;5.5;22;3;71;29;550;66
11:00;4;21;3;74;10;520;36
12:00;2.5;17;3;63;4;440;21
13:00;1;22;22;52;3;460;27
14:00;0.6;29;20;57;5;750;36
15:00;4.3;53;33;113;10;1640;68
16:00;7.5;19;16;116;1;680;19
17:00;3.8;27;11;78;1;710;28
18:00;4.3;57;5;131;55;1780;141
19:00;8.9;46;5;195;59;1920;137
20:00;10.1;32;4;196;74;1650;145
21:00;7.4;27;5;148;96;1830;174
22:00;8.1;23;4;140;98;1780;172
23:00;7.4;16;3;145;94;1780;159
