CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;4.6;11;8;48;34;0;450;11
01:00;1.9;8;7;40;29;0;460;8
02:00;0.5;;;33;19;;;
03:00;0.5;6;5;28;16;0;180;7
04:00;0.5;7;5;26;17;0;190;8
05:00;0.5;7;5;23;14;0;;7
06:00;1.3;10;8;30;16;0;280;10
07:00;2;19;8;36;20;1;510;20
08:00;4.8;14;12;35;19;1;760;17
09:00;6.1;23;21;48;29;6;680;33
10:00;9.7;20;19;53;30;6;830;30
11:00;4.2;14;24;48;27;4;320;21
12:00;0.5;14;25;61;36;5;340;23
13:00;0.5;17;25;62;40;8;280;30
14:00;2.4;17;20;58;40;6;410;27
15:00;2.8;16;19;54;35;4;310;24
16:00;3.4;16;17;56;34;3;280;21
17:00;1.8;12;12;50;30;1;320;15
18:00;3;9;9;39;28;1;220;10
19:00;0.6;6;7;35;26;0;150;7
20:00;0.5;7;5;39;28;0;240;7
21:00;4.3;28;13;63;39;0;980;29
22:00;6;13;9;42;27;0;320;13
23:00;13;33;14;68;43;2;970;36
