CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;30;20;61;41;4;430;36
01:00;16;14;12;8;2;190;19
02:00;14;12;14;9;2;140;16
03:00;12;8;9;5;2;120;14
04:00;6;5;3;3;1;140;8
05:00;4;4;4;3;1;140;6
06:00;5;4;5;3;2;170;9
07:00;6;4;;3;3;140;10
08:00;6;4;;3;2;160;10
09:00;7;3;6;3;3;160;12
10:00;8;3;12;3;4;170;15
11:00;8;4;27;3;4;210;13
12:00;8;4;27;3;5;180;14
13:00;7;5;20;3;3;130;12
14:00;7;5;17;3;4;150;13
15:00;11;5;19;4;5;200;18
16:00;11;5;20;6;5;160;19
17:00;21;10;26;10;7;270;31
18:00;32;13;40;17;8;280;43
19:00;32;13;52;26;8;450;44
20:00;40;17;67;38;13;;60
21:00;37;18;64;36;9;510;50
22:00;32;19;55;33;7;410;42
23:00;30;19;62;39;6;480;38
