CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;15;17;43;26;1;680;16
01:00;28;6;140;98;2;1040;31
02:00;26;9;133;90;2;970;29
03:00;45;13;131;87;2;1080;49
04:00;29;14;103;76;2;870;31
05:00;36;14;99;71;2;820;39
06:00;35;14;91;66;3;910;39
07:00;29;13;83;57;3;640;33
08:00;18;;68;41;2;470;21
09:00;13;7;58;41;2;420;17
10:00;22;14;75;50;5;480;29
11:00;25;13;85;50;7;540;35
12:00;17;12;60;37;5;470;24
13:00;15;11;47;25;4;350;20
14:00;13;10;42;23;3;400;17
15:00;16;7;45;27;2;440;19
16:00;15;11;44;23;2;490;17
17:00;23;12;56;28;2;480;25
18:00;34;11;43;20;3;600;39
19:00;9;5;23;13;1;270;10
20:00;8;5;28;17;1;340;10
21:00;12;11;32;19;1;550;13
22:00;16;16;38;24;1;640;18
23:00;19;13;41;25;1;1000;21
