CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;33;6;57;35;3;820;36
01:00;24;4;48;32;2;200;26
02:00;23;3;92;61;2;380;26
03:00;25;3;81;55;3;250;29
04:00;26;2;103;62;3;310;30
05:00;34;2;136;76;4;490;40
06:00;34;3;138;78;3;720;39
07:00;37;4;129;76;8;840;49
08:00;39;11;141;84;20;900;69
09:00;38;32;151;95;20;1450;68
10:00;37;33;110;68;25;920;75
11:00;46;53;121;66;23;1670;80
12:00;19;24;52;31;6;510;28
13:00;23;29;51;31;5;630;31
14:00;18;21;37;20;3;430;22
15:00;17;25;33;15;3;400;21
16:00;12;14;21;8;1;190;14
17:00;18;23;27;12;2;270;21
18:00;36;27;45;21;3;570;41
19:00;56;18;62;28;5;420;63
20:00;57;11;58;28;7;240;67
21:00;50;11;58;30;5;290;58
22:00;68;14;65;37;11;340;83
23:00;51;10;64;35;6;440;60
