CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;41;9;179;115;66;1180;141
01:00;38;15;88;64;6;590;47
02:00;33;18;90;67;4;570;39
03:00;32;17;79;59;4;490;38
04:00;36;18;73;54;6;360;44
05:00;38;20;74;53;7;380;48
06:00;48;23;87;62;28;750;91
07:00;55;23;91;64;58;810;144
08:00;;;100;66;;;
09:00;;;117;74;;;
10:00;50;24;91;55;39;670;109
11:00;26;21;60;34;6;270;36
12:00;24;19;50;29;5;210;32
13:00;20;19;37;22;4;160;27
14:00;16;18;33;19;4;160;21
15:00;17;17;37;21;3;160;22
16:00;20;16;44;24;3;170;24
17:00;24;17;87;45;2;260;27
18:00;30;15;140;56;2;410;33
19:00;22;15;75;42;1;250;23
20:00;40;14;113;61;25;620;78
21:00;50;10;186;79;25;940;88
22:00;42;8;180;95;59;;131
23:00;40;8;185;114;62;1100;134
