CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;5.5;42;4;89;10;920;59
01:00;5.5;28;4;93;4;650;35
02:00;0;25;7;28;1;300;25
03:00;0.5;22;9;25;1;270;23
04:00;0;28;9;28;1;320;29
05:00;0.8;32;8;26;4;380;38
06:00;1.1;32;7;38;9;400;46
07:00;1.1;;7;27;;460;
08:00;1.1;;8;45;;380;
09:00;1.1;21;9;33;9;370;35
10:00;1.1;19;17;49;8;300;32
11:00;0.3;16;14;22;7;310;26
12:00;0;15;14;16;5;300;24
13:00;0;14;11;18;4;290;20
14:00;0;12;8;18;5;320;20
15:00;0;10;7;12;5;320;17
16:00;0.2;8;7;18;4;470;15
17:00;0.5;10;6;26;4;530;15
18:00;0.8;21;6;39;4;550;27
19:00;1.5;23;5;110;4;1140;28
20:00;6.6;57;5;175;13;1260;78
21:00;7.4;65;5;117;15;1020;88
22:00;3.5;59;5;99;30;1290;106
23:00;4.6;47;4;118;19;;77
