CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.4;7;3;15;9;0;210;7
01:00;0.4;7;3;15;9;0;190;7
02:00;4.1;26;14;62;34;0;1020;26
03:00;1.7;24;12;64;33;1;520;25
04:00;3.9;;;78;39;;;
05:00;3.1;28;10;80;41;1;550;30
06:00;3.8;58;13;138;59;8;970;70
07:00;4;43;8;70;39;9;360;56
08:00;2;24;7;63;35;2;310;26
09:00;6.4;53;26;214;81;28;1120;95
10:00;12.8;44;32;127;50;17;980;69
11:00;5.5;36;23;77;37;11;380;52
12:00;2.7;32;32;103;39;10;720;48
13:00;4;22;22;61;31;5;450;29
14:00;1.2;21;16;48;27;3;310;25
15:00;0.8;23;13;36;17;4;410;29
16:00;0.4;26;7;29;13;5;;33
17:00;0.4;16;5;20;10;3;190;19
18:00;0.4;13;5;21;13;1;200;15
19:00;0.4;16;4;26;18;0;240;17
20:00;0.4;17;3;26;18;0;250;17
21:00;0.8;13;3;25;18;0;290;13
22:00;0.8;10;3;20;14;0;250;10
23:00;0.4;7;3;15;10;0;180;7
