CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla;Tlenki azotu
00:00;0.64453;24.9211;3.62855;22.0245;17.1726;3.46666;454.715;514.794;30.2
01:00;1.04608;22.6717;3.62115;24.5883;19.2689;2.80402;417.704;512.634;27
02:00;0.59835;18.9148;3.85564;20.8353;20.0164;2.3312;416.296;488.689;22.4
03:00;1.59825;16.548;3.62263;21.7766;20.6293;1.98204;422.273;446.428;19.5
04:00;1.36401;21.8752;3.62263;25.1982;24.0011;2.65957;462.09;426.255;26
05:00;0.912858;20.7975;3.7935;28.917;27.6609;3.02779;447.647;428.054;25.4
06:00;1.13843;41.841;3.68994;30.3694;29.2909;26.5711;609.893;457.631;82.2
07:00;1.10651;40.309;4.4918;29.7254;28.7878;21.4571;581.781;476.55;73
09:00;3.7759;40.1385;6.63774;32.2396;29.5993;29.0385;591.861;493.693;84.2
10:00;1.63937;37.7392;15.6712;39.7086;31.5016;24.8794;605.754;517.199;75.5
11:00;2.67986;35.263;21.1148;47.3601;30.9227;23.1997;555.523;534.603;70.6
12:00;2.20922;31.4274;19.6495;41.1836;26.7675;16.9162;527.631;547.773;57.1
13:00;0.931348;19.2533;9.4132;22.1734;12.8046;6.18754;396.407;539.562;28.7
14:00;0.501842;20.6551;4.75736;18.5008;9.75685;4.98176;333.633;525.31;28.3
15:00;0.503285;28.1822;5.64651;20.0838;10.207;8.02479;387.09;497.46;40.4
16:00;1.78387;32.8781;6.87741;19.5322;9.37063;9.89841;387.151;473.131;47.9
20:00;0.90916;27.5174;6.41212;17.8121;8.3083;6.21456;352.085;443.159;36.9
21:00;8.17775;30.3976;5.84919;17.3494;8.45642;8.52636;364.314;412.979;43.3
22:00;6.29395;34.7953;8.0772;18.4239;9.32894;6.75112;376.213;390.566;45.1
01:00;3.21651;32.1081;8.0721;15.1225;8.17148;5.50932;357.34;369.279;40.5
