CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;2.3;18;10;26;18;2;2760;21
01:00;17.9;40;9;207;155;103;;196
02:00;15.8;38;9;199;147;65;2170;136
03:00;14.4;38;7;187;136;42;1910;102
04:00;12.4;37;8;173;127;34;1870;88
05:00;10.5;36;9;151;112;26;1580;76
06:00;9.3;46;10;111;75;26;1350;86
07:00;14.2;45;11;84;56;16;1310;69
08:00;10.8;39;13;69;47;18;1440;65
09:00;6.2;30;14;67;41;12;1170;47
10:00;10.7;30;48;69;42;11;1040;46
11:00;6;20;56;43;29;4;320;26
12:00;2.3;14;38;25;16;3;250;18
13:00;1.9;11;24;31;21;1;260;13
14:00;1.4;11;17;14;7;2;230;13
15:00;0.5;17;13;13;3;4;180;22
16:00;0.5;20;14;13;3;3;240;25
17:00;1;29;15;23;7;4;310;34
18:00;1.8;33;15;30;13;3;310;38
19:00;2.8;48;15;86;31;5;480;55
20:00;3.5;52;17;67;30;16;510;75
21:00;3.9;74;17;96;33;48;820;147
22:00;3.3;51;16;36;19;8;480;63
23:00;3.1;35;16;34;23;3;540;40
