CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.7;25;2;37;26;26;670;65
01:00;1.7;18;4;54;34;23;700;53
02:00;1.3;18;4;35;28;2;480;21
03:00;1.4;20;4;30;23;2;460;23
04:00;1.2;20;2;26;21;3;420;24
05:00;1.2;23;2;25;20;5;400;30
06:00;1.2;28;4;25;21;21;550;60
07:00;1.2;40;2;26;20;42;630;103
08:00;1.2;39;2;20;16;45;570;107
09:00;1.3;40;2;16;12;33;470;90
10:00;1.2;39;2;17;13;36;490;93
11:00;1.2;36;4;16;12;44;540;103
12:00;1.2;30;3;12;10;30;460;74
13:00;1.2;29;3;9;7;21;410;60
14:00;1.2;37;1;8;6;36;530;91
15:00;1.2;38;1;10;7;41;550;100
16:00;1.2;34;2;11;8;34;510;85
17:00;1.2;38;2;12;8;36;560;91
18:00;1.2;42;1;15;9;37;600;98
19:00;1.2;48;2;23;15;63;900;144
20:00;1.2;46;3;21;13;59;800;136
21:00;1.4;41;2;24;15;34;680;92
22:00;1.4;35;2;32;20;49;810;110
23:00;1.4;34;2;33;23;40;860;95
