CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0;14;9;34;1;360;16
01:00;0;14;8;22;2;250;16
02:00;0;9;3;11;1;190;11
03:00;0;5;2;8;1;210;7
04:00;0;7;1;10;2;210;9
05:00;0;11;3;12;4;220;17
06:00;0;17;2;15;5;250;25
07:00;0;18;1;9;11;290;34
08:00;0;16;1;6;11;290;33
09:00;0;14;3;11;8;270;27
10:00;0;14;2;10;6;250;24
11:00;0;14;2;11;7;270;24
12:00;0;11;2;13;5;270;20
13:00;0;11;4;17;5;260;18
14:00;0;12;3;16;6;280;21
15:00;0;13;2;10;5;280;20
16:00;0;15;5;12;5;300;22
17:00;0;22;9;29;6;310;31
18:00;0;28;6;26;6;350;38
19:00;0;47;8;16;7;490;58
20:00;0;51;6;21;7;520;62
21:00;0.9;43;6;21;5;420;52
22:00;0.1;46;6;30;7;440;56
23:00;0;30;7;32;5;;38
