CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;18.2;68;23;207;9;1380;83
01:00;16.6;32;18;176;5;1380;39
02:00;8.7;42;18;137;3;770;47
03:00;6.8;51;26;165;6;3690;59
04:00;6;25;22;127;1;1150;27
05:00;4;20;18;95;1;;22
06:00;4.1;37;23;93;5;1170;45
07:00;6;24;23;86;3;1130;29
08:00;3.7;54;49;105;24;1380;91
09:00;9.2;32;30;141;8;910;44
10:00;3.6;47;36;105;11;1140;65
11:00;6;47;33;122;10;1560;62
12:00;5;38;23;144;6;1190;46
13:00;4.3;38;18;112;8;1340;50
14:00;3.6;29;15;121;4;860;35
15:00;3.4;16;11;89;2;450;19
16:00;1.8;11;8;65;1;340;14
17:00;0.9;16;7;41;1;480;18
18:00;1.9;17;9;55;2;600;20
19:00;1.4;14;9;61;1;580;16
20:00;1.4;12;6;55;1;360;13
21:00;1.4;33;8;53;2;950;37
22:00;19.5;71;13;161;9;1610;85
23:00;20.2;73;21;199;14;2250;95
