CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;3.2;24;8;66;45;0;450;24
01:00;9;33;4;151;116;51;1390;111
02:00;8.6;28;4;149;114;62;1470;122
03:00;8.6;23;3;146;116;54;1400;106
04:00;8.2;24;3;134;107;48;1330;97
05:00;8.3;30;3;312;185;30;1430;76
06:00;14.9;26;4;224;139;29;1310;70
07:00;14.7;28;4;134;106;58;1370;117
08:00;11.5;27;3;123;94;62;1330;120
09:00;9.2;;;147;102;;;
10:00;10.7;40;12;163;84;63;1150;136
11:00;8;24;10;68;42;10;480;39
12:00;2.3;15;7;52;34;3;370;20
13:00;1.2;10;5;39;23;1;;12
14:00;1.1;10;5;44;26;1;340;11
15:00;1.1;9;3;49;34;1;340;11
16:00;1.1;12;5;50;35;0;360;13
17:00;1.5;15;4;50;24;0;310;15
18:00;1.2;27;9;85;45;0;510;27
19:00;5.9;47;10;93;51;11;740;64
20:00;5.3;58;8;83;43;27;850;100
21:00;3.6;50;7;92;49;7;690;61
22:00;3.8;44;7;93;62;2;610;47
23:00;3.9;31;10;79;54;1;520;33
