CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;3.4;36;13;84;39;1;990;37
01:00;4.6;25;10;52;26;1;680;25
02:00;7.4;48;4;174;103;46;1130;117
03:00;6.9;42;3;164;111;28;1050;84
04:00;6.4;34;4;134;89;24;1020;70
05:00;5;33;3;106;71;15;810;55
06:00;4.1;29;2;94;63;10;;43
07:00;3.3;34;3;104;64;57;770;121
08:00;3.7;38;4;120;70;103;1000;195
09:00;3.9;52;6;136;71;143;1180;269
10:00;7.3;41;10;119;57;42;1170;104
11:00;3.1;20;10;73;43;7;1140;30
12:00;2.4;18;15;69;37;4;700;24
13:00;3.1;18;18;81;40;4;740;23
14:00;2.2;19;15;67;33;3;570;24
15:00;1.9;14;10;57;27;2;440;17
16:00;2.5;29;15;84;35;4;690;34
17:00;5.7;37;18;128;45;6;730;46
18:00;9;42;22;113;47;6;730;50
19:00;5.1;12;8;66;23;1;260;13
20:00;0.9;13;20;49;26;1;300;14
21:00;0.9;12;2;40;24;1;300;12
22:00;0.9;12;3;38;24;1;290;12
23:00;0.9;11;4;28;16;1;270;11
