CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;23;7;90;60;3;230;27
01:00;33;9;79;51;11;460;49
02:00;32;9;80;52;11;490;48
03:00;33;11;72;47;11;470;49
04:00;32;8;69;44;13;470;51
05:00;30;9;67;42;12;480;48
06:00;29;9;99;58;12;;47
07:00;30;7;86;52;15;840;53
08:00;32;8;91;53;25;680;69
09:00;31;7;73;46;29;360;74
10:00;31;12;91;54;33;;81
11:00;28;10;88;55;24;;64
12:00;25;10;78;47;17;;50
13:00;22;11;77;45;11;390;38
14:00;25;14;84;52;11;450;41
15:00;27;10;92;57;9;610;41
16:00;31;8;83;55;7;390;41
17:00;31;8;80;53;4;320;38
18:00;34;7;91;61;5;380;41
19:00;33;13;109;73;8;560;45
20:00;35;15;103;70;12;480;52
21:00;31;8;98;66;7;260;41
22:00;29;8;119;67;8;440;41
23:00;25;7;95;63;4;280;31
