CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;22;3;58;28;7;490;33
01:00;26;2;66;39;7;570;35
02:00;38;3;122;78;15;820;61
03:00;31;4;76;58;9;580;45
04:00;29;2;61;36;8;520;42
05:00;20;3;61;31;7;450;30
06:00;23;2;57;34;12;410;41
07:00;30;3;58;31;31;470;77
08:00;34;4;65;32;27;520;75
09:00;23;7;66;35;8;;35
10:00;15;8;54;30;5;340;22
11:00;28;21;81;33;9;620;41
12:00;33;51;55;31;9;360;46
13:00;18;24;40;18;5;220;25
14:00;16;16;36;13;5;210;23
15:00;13;10;26;12;4;170;19
16:00;12;9;23;8;4;140;18
17:00;14;10;25;8;4;150;20
18:00;12;10;24;8;4;140;18
19:00;15;11;30;11;4;230;22
20:00;16;5;60;15;4;200;23
21:00;25;6;46;16;6;300;33
22:00;20;5;52;24;7;330;30
23:00;21;4;48;27;6;360;30
