CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.4;7;4;13;9;0;240;7
01:00;0.4;6;4;12;8;0;230;6
02:00;0.4;4;3;9;6;0;200;4
03:00;0.4;4;3;10;6;0;200;4
04:00;0.4;6;4;13;9;0;230;6
05:00;0.4;8;4;11;8;1;230;9
06:00;0.4;12;3;12;8;3;260;16
07:00;0.4;18;4;13;9;6;310;27
08:00;0.4;20;4;12;8;8;430;31
09:00;0.4;20;3;10;7;8;360;33
10:00;0.7;15;4;11;8;6;320;24
11:00;0.5;14;4;13;9;5;310;22
12:00;0.4;18;3;15;11;6;300;26
13:00;0.4;16;4;14;10;5;290;23
14:00;0.4;15;4;13;9;4;340;21
15:00;0.4;14;4;13;8;5;;21
16:00;0.4;15;3;14;8;5;310;22
17:00;0.7;20;4;18;10;5;330;28
18:00;0.8;21;4;13;9;6;340;29
19:00;0.7;18;3;15;10;5;360;25
20:00;0.8;15;4;16;11;3;280;19
21:00;0.4;13;3;17;13;3;320;18
22:00;1;10;4;16;12;2;280;12
23:00;0.5;9;4;14;10;2;290;11
