CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;10.3;22;3;146;92;77;1360;140
01:00;5;25;4;94;74;11;1010;42
02:00;5.2;19;4;80;63;3;780;24
03:00;4.1;22;2;82;63;9;800;35
04:00;4;19;4;81;60;9;720;34
05:00;3.9;20;3;78;59;6;650;30
06:00;2.8;14;3;69;54;2;440;17
07:00;2.1;22;3;87;63;11;550;38
08:00;2.4;20;3;115;75;14;550;41
09:00;2.8;17;2;110;65;18;540;44
10:00;2.4;16;3;83;58;13;540;35
11:00;2.8;16;3;64;52;8;470;29
12:00;2.1;18;3;69;49;9;440;31
13:00;2.1;14;2;45;34;4;320;20
14:00;1.3;19;3;57;40;5;370;27
15:00;1.6;20;2;58;41;6;380;29
16:00;1.9;21;3;55;42;2;370;25
17:00;2.1;21;3;58;41;2;450;24
18:00;2.4;41;3;100;61;26;1000;81
19:00;5;45;4;125;74;119;1230;227
20:00;6.8;44;6;132;80;221;2060;381
21:00;9.5;35;5;148;96;183;1880;316
22:00;10.3;27;4;151;107;117;1590;205
23:00;10.3;22;5;214;129;146;760;245
