CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;13;12;22;12;2;270;16
01:00;25;22;36;32;5;180;33
02:00;21;16;35;30;4;150;26
03:00;21;12;33;28;4;;27
04:00;21;14;31;26;4;230;27
05:00;22;13;25;21;4;170;28
06:00;22;13;22;17;6;150;31
07:00;22;13;19;15;6;190;30
08:00;28;13;19;15;12;210;45
09:00;21;13;14;10;9;180;35
10:00;23;12;16;12;9;230;37
11:00;27;25;19;15;12;210;44
12:00;21;27;32;12;10;200;35
13:00;18;20;25;9;8;240;30
14:00;21;14;16;10;8;320;33
15:00;29;22;17;11;11;430;45
16:00;40;17;19;12;18;540;68
17:00;58;31;33;23;34;660;109
18:00;43;19;38;30;17;400;69
19:00;33;20;42;35;10;370;47
20:00;26;14;22;14;6;330;34
21:00;19;14;28;13;4;340;24
22:00;18;13;34;14;4;370;24
23:00;14;12;31;13;3;340;18
