CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.1;23;9;16;2;460;25
01:00;0.5;13;8;16;0;280;12
02:00;0.5;13;8;14;1;270;13
03:00;0.5;13;8;12;0;270;13
04:00;0.5;13;8;12;1;290;14
05:00;0.5;16;4;19;5;400;24
06:00;0.5;25;3;21;11;490;41
07:00;0.9;35;6;8;20;770;65
08:00;1.1;26;8;27;11;600;43
09:00;0.8;20;5;32;12;820;37
10:00;0.6;17;5;16;10;810;33
11:00;0.8;;;15;;;
12:00;0.5;23;7;13;11;490;38
13:00;0.5;26;11;16;15;480;48
14:00;0.9;35;17;8;15;490;58
15:00;1.1;45;13;13;19;610;74
16:00;1.1;49;10;25;16;640;74
17:00;1.3;51;12;32;17;690;76
18:00;2.2;52;13;25;13;660;70
19:00;1.1;46;14;44;10;600;60
20:00;1.1;39;11;19;8;530;50
21:00;1.1;36;12;15;7;490;46
22:00;1.1;33;12;15;6;510;42
23:00;1.1;26;11;38;4;460;31
