CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;18;4;7;4;1;260;20
01:00;17;3;14;8;1;190;18
02:00;21;2;71;48;28;590;63
03:00;18;1;69;47;21;420;49
04:00;17;2;67;46;15;390;38
05:00;15;2;63;43;15;310;36
06:00;13;2;68;46;25;440;50
07:00;14;2;94;66;55;590;97
08:00;30;4;108;61;56;;114
09:00;31;6;47;23;20;320;61
10:00;24;4;23;9;6;220;33
11:00;20;2;15;4;4;180;25
12:00;20;3;14;4;4;180;25
13:00;26;4;15;4;5;220;33
14:00;28;4;17;4;7;270;37
15:00;32;10;23;6;8;260;44
16:00;40;16;32;9;10;280;54
17:00;37;8;30;15;10;460;52
18:00;31;3;20;11;9;300;43
19:00;35;3;16;6;9;290;48
20:00;37;3;15;7;8;340;49
21:00;36;3;19;10;8;330;47
22:00;22;3;14;7;4;320;26
23:00;18;4;5;4;3;240;21
