CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;29;2;39;23;3;760;33
01:00;36;2;44;25;9;380;50
02:00;;;72;47;;680;
03:00;;;66;44;;560;
04:00;;;62;41;;490;
05:00;;;61;39;;440;
06:00;;;61;41;;440;
07:00;;;61;41;;490;
08:00;;;49;25;;510;
09:00;;;43;17;;470;
10:00;;;25;7;;410;
11:00;;;14;3;;320;
12:00;;;11;3;;310;
13:00;;;15;3;;200;
14:00;25;4;14;3;6;250;34
15:00;26;3;16;3;5;450;33
16:00;26;6;14;3;4;400;32
17:00;33;9;12;3;5;340;42
18:00;29;4;12;3;4;250;34
19:00;17;3;17;5;1;140;19
20:00;19;3;21;6;1;130;21
21:00;18;3;51;30;1;290;20
22:00;38;3;57;31;12;500;57
23:00;42;2;48;27;24;580;78
