CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla;Tlenki azotu
23:00;4.11998;34.5132;7.05236;117.24;96.8882;106.558;1822.3;1409.3;197.984
00:00;4.50328;24.0953;4.77511;120.876;99.8103;61.4681;1612.13;1510.79;118.389
01:00;4.58141;27.1033;4.034;116.276;96.3187;68.6361;1579.2;1572.18;132.393
02:00;4.53994;32.1389;6.49819;95.045;78.2503;22.7335;1177.75;1517.39;67.015
03:00;4.21135;29.1908;3.70741;90.0446;73.9966;49.8253;1136.55;1467.35;105.622
04:00;3.90031;25.9031;6.02383;72.4966;59.3375;6.25821;815.426;1385.56;35.5005
05:00;3.45227;26.0614;8.9417;63.518;52.2023;5.0022;784.462;1317.99;33.7288
06:00;2.91341;40.6279;6.58095;55.0148;44.1255;58.4123;952.582;1235.05;130.235
07:00;2.74379;66.0267;4.17217;58.2049;44.6694;312.967;1912.14;1246.28;546.176
08:00;2.86119;68.6453;4.88963;46.1839;35.4033;236.593;1704.59;1257.84;431.561
09:00;2.5562;59.0687;8.34172;45.7734;35.071;98.1476;1087.57;1196.38;209.658
10:00;2.26001;52.6904;12.3665;33.4835;25.6964;36.1301;779.398;1146.59;108.121
11:00;1.94897;44.5883;11.6113;25.3283;18.6156;25.214;642.643;1084.85;83.2166
12:00;1.7111;41.1848;10.6197;23.5628;17.6844;18.555;594.522;1057.24;69.6475
13:00;1.51578;42.865;11.4088;22.8091;16.2715;22.5489;581.293;1031.84;77.4552
14:00;1.24729;26.5445;8.22793;27.2756;11.7277;10.8551;455.185;969.668;43.2003
15:00;1.10295;34.239;6.1753;39.5838;15.3629;14.6619;512.522;794.715;56.7242
16:00;1.07012;42.4909;5.73197;45.9493;18.032;19.0327;589.312;655.306;71.6929
17:00;1.15117;64.5733;6.04821;73.9088;26.2671;62.0431;899.183;631.757;159.762
18:00;1.26797;59.236;8.82422;39.0775;25.3933;39.0436;740.251;626.864;119.13
19:00;1.40297;60.5523;8.92175;43.523;31.516;29.5581;773.984;643.282;105.848
20:00;1.46588;60.0788;8.93062;33.8297;25.1604;23.9085;703.378;656.888;96.75
21:00;1.53209;62.9786;7.30654;42.1301;31.9799;34.2457;810.16;685.497;115.527
22:00;1.77287;63.1348;4.29261;47.4;35.9987;143.692;1316;793.099;283.526
23:00;2.0047;58.0224;4.63989;47.2857;37.2822;96.2781;1157.18;873.681;205.72
00:00;2.07824;59.3753;7.75357;46.6611;37.8109;26.054;933.848;916.748;99.3479
