CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;17.4;19;7;204;110;3040;186
01:00;16.2;14;7;205;90;2750;150
02:00;14;14;5;204;62;2440;109
03:00;11.7;13;6;176;49;2050;87
04:00;10.1;11;6;148;54;;91
05:00;10.7;12;6;151;77;2180;129
06:00;9.5;12;5;136;80;2180;133
07:00;9.8;14;8;161;139;2820;225
08:00;12.9;18;7;169;151;2860;248
09:00;10.7;38;7;152;88;2460;172
10:00;10.1;59;11;163;64;2110;156
11:00;9;57;19;130;43;1710;122
12:00;6.7;47;28;113;22;1170;80
13:00;3.9;49;68;95;21;1070;80
14:00;3.5;60;30;113;26;1330;99
15:00;6.9;74;22;130;73;1800;185
16:00;9.6;62;13;158;165;2670;314
17:00;11.4;63;12;176;347;4010;592
18:00;15.3;45;12;227;386;4370;634
19:00;21.9;31;9;262;208;3180;348
20:00;16;24;9;238;197;3860;325
21:00;24.1;24;10;270;213;3690;348
22:00;19.7;21;10;245;191;3670;312
23:00;19.6;21;9;240;165;3280;273
