CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;0.823295;17.7144;7.17786;24.7809;16.8496;2.20788;377.685;355.65;21.1094
01:00;0.85829;23.2934;7.39288;26.7836;18.4274;2.57852;405.907;372.9;27.2363
02:00;1.04157;20.8426;8.82263;36.3368;22.2888;2.39305;428.569;558.764;24.5148
03:00;1.35707;11.9265;8.95858;28.7555;16.2805;1.59547;312.102;558.069;14.3709
04:00;0.64958;14.3555;8.80711;28.0936;19.7536;2.3409;341.337;530.473;17.9466
05:00;0.698105;19.5737;7.69804;31.1081;21.2343;2.51132;356.346;453.031;23.422
06:00;0.73292;15.6255;7.77119;25.979;16.5702;2.5231;328.367;416.35;19.494
07:00;0.977708;14.517;8.40516;19.3753;12.5431;2.87226;337.45;391.946;18.9297
08:00;0.559927;11.6937;9.73811;14.8481;9.20067;3.18158;364.177;366.533;16.5692
09:00;0.874525;13.7205;8.89726;16.3684;9.53653;4.31947;377.513;355.733;20.3453
10:00;0.436;15.8184;11.1331;15.8821;10.4191;4.64958;370.462;348.469;22.9523
11:00;0.39433;18.4891;11.3917;18.9051;11.1586;5.48957;369.96;355.702;26.917
12:00;0.41742;11.9462;10.1238;19.3203;10.9243;3.03229;329.81;354.261;16.5921
13:00;0.57977;11.6767;9.77801;17.4269;10.2818;2.58856;306.5;348.03;15.6515
14:00;0.36186;12.6104;8.71844;16.3559;9.01974;2.69456;293.824;343.712;16.7446
15:00;0.872;12.9367;8.34383;16.4702;8.75191;2.68555;281.87;336.765;17.0597
16:00;0.378095;13.7715;8.26551;17.3595;9.06549;2.6523;275.084;325.628;17.8462
17:00;1.64172;13.6099;8.43028;15.8738;8.73457;2.22763;267.906;311.927;17.0209
18:00;0.870376;17.7298;8.23373;16.4688;9.078;3.25328;289.611;301.821;22.7201
19:00;0.5473;20.3857;8.06748;16.4359;9.55771;2.87503;320.179;295.598;24.7951
20:00;0.739594;30.769;8.31723;18.5394;10.6136;3.56746;376.018;301.374;36.2333
21:00;0.70514;21.9788;8.21896;22.7021;14.019;1.40738;367.87;309.045;24.1309
22:00;1.00368;19.4393;8.05197;26.5205;16.9682;1.81785;405.735;323.034;22.2237
23:00;0.805436;28.2768;7.92192;29.5868;17.5127;2.50578;440.194;342.825;32.114
