CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.1;8;1;19;13;1;290;9
01:00;5.2;7;2;18;12;1;270;8
02:00;1.9;7;2;29;19;1;310;9
03:00;4.4;8;2;25;18;1;290;10
04:00;5.8;9;1;24;18;2;410;12
05:00;0.7;13;3;36;26;2;1790;16
06:00;0.9;13;4;31;23;2;810;15
07:00;0.9;10;2;34;24;2;480;12
08:00;0.9;10;3;30;19;2;300;13
09:00;0.9;9;2;28;19;2;290;12
10:00;1.3;8;2;28;19;2;290;11
11:00;0.4;8;1;30;19;2;310;11
12:00;0.7;8;3;31;20;2;340;11
13:00;0.7;7;3;33;22;2;310;10
14:00;0.4;12;7;30;19;3;280;17
15:00;0.4;12;11;30;18;3;290;15
16:00;0.4;12;15;30;17;2;310;16
17:00;0.4;10;11;24;14;2;300;12
18:00;0.4;8;4;23;14;1;330;10
19:00;1.2;9;3;35;23;2;360;11
20:00;1.1;9;2;46;33;2;390;12
21:00;1.1;8;1;24;16;1;300;10
22:00;0.8;10;1;28;19;1;300;11
23:00;2;9;1;21;15;1;330;11
